00,00;00,00;00000;00000;000;0,0;14,08;80000;
00,00;00,00;00000;00000;000;14,08;10,79;300000;
00,00;00,00;00000;00000;000;10,79;0,16;400000;
00,00;00,00;00000;00000;000;0,16;10,33;950000;
00,00;00,00;00000;00000;000;10,33;12,59;260000;
00,00;00,00;00000;00000;000;12,59;0,0;660000;
00,00;00,00;00000;00000;000;0,0;12,58;110000;
00,00;00,00;00000;00000;000;12,58;0,16;80000;
00,00;00,00;00000;00000;000;0,16;1,61;100000;
00,00;00,00;00000;00000;000;1,61;1,32;250000;
00,00;00,00;00000;00000;000;1,32;14,25;470000;
00,00;00,00;00000;00000;000;14,25;13,71;790000;
00,00;00,00;00000;00000;000;13,71;0,0;1000000;
00,00;00,00;00000;00000;000;0,0;11,08;80000;
00,00;00,00;00000;00000;000;11,08;10,73;280000;
00,00;00,00;00000;00000;000;10,73;10,95;400000;
00,00;00,00;00000;00000;000;10,95;0,0;1280000;
00,00;00,00;00000;00000;000;0,0;18,37;320000;
00,00;00,00;00000;00000;000;18,37;13,18;250000;
00,00;00,00;00000;00000;000;13,18;27,35;1450000;
00,00;00,00;00000;00000;000;27,35;0,4;620000;
00,00;00,00;00000;00000;000;0,4;0,0;2820000;
00,00;00,00;00000;00000;000;0,0;8,55;90000;
00,00;00,00;00000;00000;000;8,55;10,05;300000;
00,00;00,00;00000;00000;000;10,05;18,08;1520000;
00,00;00,00;00000;00000;000;18,08;8,71;750000;
00,00;00,00;00000;00000;000;8,71;0,0;1880000;
00,00;00,00;00000;00000;000;0,0;9,48;90000;
00,00;00,00;00000;00000;000;9,48;13,72;310000;
00,00;00,00;00000;00000;000;13,72;0,0;480000;
00,00;00,00;00000;00000;000;0,0;16,49;90000;
00,00;00,00;00000;00000;000;16,49;14,56;340000;
00,00;00,00;00000;00000;000;14,56;16,77;900000;
00,00;00,00;00000;00000;000;16,77;0,0;2240000;
00,00;00,00;00000;00000;000;0,0;13,35;120000;
00,00;00,00;00000;00000;000;13,35;10,01;240000;
00,00;00,00;00000;00000;000;10,01;0,13;320000;
00,00;00,00;00000;00000;000;0,13;0,35;1340000;
00,00;00,00;00000;00000;000;0,35;0,37;100000;
00,00;00,00;00000;00000;000;0,37;0,35;540000;
00,00;00,00;00000;00000;000;0;0;100;
00,00;00,00;00000;00000;000;0;0;100;
